practice_code,gp_name,ccg_code,generic_statins,proprietary_statins,pct_proprietary
P91021,FIRSWAY HEALTH CENTRE,02A,39406,17904,31.2406211830396
P91025,NORRIS ROAD SURGERY,02A,4179,1342,24.3071907263177
P91026,PARTINGTON FAMILY PRACTICE,02A,14837,7120,32.427016441225994
P91027,ALI MEDICAL PRACTICE,02A,9815,3035,23.6186770428016
P91029,FLIXTON ROAD MEDICAL CENTRE,02A,13395,7899,37.0949563257256
P91030,BRIDGEWATER ROAD SURGERY,02A,3664,2394,39.5179927368769
P91032,DERBYSHIRE ROAD SOUTH SURGERY,02A,7557,1619,17.6438535309503
P91035,CONWAY ROAD HEALTH CENTRE,02A,17827,6218,25.8598461218549
P91603,BARRINGTON MEDICAL CENTRE,02A,14448,9810,40.44026712837
P91604,ST. JOHNS MEDICAL CENTRE,02A,28582,13315,31.7803183998854
P91605,TIMPERLEY HEALTH CENTRE (CAPLAN),02A,6310,5323,45.7577581019513
P91615,GORSE HILL MEDICAL CENTRE,02A,18234,7044,27.8661286494185
P91617,FAMILY SURGERY,02A,4861,3077,38.7629125724364
P91619,OLD TRAFFORD MEDICAL PRACTICE,02A,4752,2038,30.0147275405007
P91623,VILLAGE SURGERY,02A,9193,4387,32.3048600883652
P91625,GLOUCESTER HOUSE MEDICAL CENTRE,02A,21747,9636,30.704521556256598
P91627,LOSTOCK MEDICAL CENTRE,02A,13631,3127,18.659744599594198
P91629,NORTH TRAFFORD GROUP PRACTICE,02A,16457,9004,35.3638898707828
P91630,SEYMOUR GROVE HEALTH CENTRE,02A,3451,920,21.0478151452757
P91631,RIDDINGS FAMILY HEALTH CENTRE,02A,4814,3801,44.120719674985494
P91633,GROVE MEDICAL PRACTICE,02A,6637,4202,38.7674139680782
P91635,TRAFFORD NORTH ED SERVICE,02A,10,2,16.6666666666667
P92001,SHARMA & PARTNERS,02H,12351,4129,25.0546116504854
P92002,BRAITHWAITE SURGERY,02H,20078,5901,22.714500173216802
P92003,THE DICCONSON GROUP PRACTICE,02H,27424,12015,30.4647683764801
P92004,DR NINAN & PARTNERS,02H,19801,8104,29.0413904318223
P92005,ZAMAN,02H,6713,2740,28.9855072463768
P92006,DR AHMAD & PARTNERS,02H,15730,5943,27.421215337055298
P92007,DR SPIELMANN & PARTNERS,02H,19668,4968,20.165611300535797
P92008,DR SUNTHA & PARTNERS,02H,36943,11034,22.9985201242262
P92010,BEECH HILL MEDICAL PRACTICE,02H,26628,12796,32.457386363636395
P92011,DR SMITH & PARTNERS,02H,12914,5175,28.608546630548997
P92012,DR ANIS & ANIS,02H,11956,4001,25.0736353951244
P92014,STANDISH MEDICAL PRACTICE,02H,22061,8026,26.6759730115997
P92015,ASPULL SURGERY,02H,10164,3717,26.777609682299502
P92016,PENNYGATE MEDICAL CENTRE,02H,23259,18629,44.4733575248281
P92017,DR MUNRO & PARTNERS,02H,45339,14167,23.807683258831
P92019,PEMBERTON SURGERY,02H,25111,16328,39.402495233958405
P92020,SIVAKUMAR & PARTNER,02H,10730,4509,29.588555679506502
P92021,"DRS D'ARIFAT, ELISLAM, WAN & SHAIKH",02H,20812,9641,31.6586214822842
P92023,BROOKMILL MEDICAL CENTRE,02H,13422,4485,25.0460713687385
P92024,DR RUSSELL & PARTNERS,02H,8993,2710,23.156455609672697
P92026,"DR PATEL, KAMATH & PARTNERS",02H,22951,7314,24.1665289938873
P92028,ELLIOT STREET SURGERY,02H,14903,5354,26.4303697487288
P92029,DR TRIVEDI & TRIVEDI,02H,10373,3516,25.314997480020203
P92030,DR JD SEABROOK,02H,10982,3740,25.4041570438799
P92031,ULLAH M,02H,11535,3274,22.1081774596529
P92033,DR CP KHATRI,02H,11232,2598,18.7852494577007
P92034,DR ASHWORTH & PARTNERS,02H,8172,5025,38.0768356444647
P92035,LILFORD PARK SURGERY,02H,4597,1531,24.983681462141
P92038,SAXENA L,02H,7217,2325,24.3659610144624
P92041,PITALIA SK,02H,26654,8458,24.088630667578002
P92042,DR JC THOMPSON,02H,7543,4629,38.0299046993099
P92602,FOXLEIGH SURGERY,02H,5344,1838,25.591757170704497
P92605,DR R ANDERSON & DR M AHMED,02H,11150,6531,36.9379559979639
P92606,DOUBLET-STEWART MPH,02H,3784,2103,35.7227790045864
P92607,MARTIN SM,02H,7423,2825,27.5663544106167
P92615,ESA BH,02H,8124,3606,30.7416879795396
P92616,INCE SURGERY,02H,7114,2338,24.7355057130766
P92619,DR SHARMA & GHOSH,02H,7006,2884,29.1607684529828
P92620,LOWER INCE SURGERY,02H,8537,1782,17.269115224343402
P92621,PREMIER HEALTH TEAM,02H,4408,1909,30.2200411587779
P92623,DR MAUNG & PARTNERS,02H,6299,2703,30.0266607420573
P92626,DR AK & N ATREY,02H,11283,4371,27.9225756995017
P92630,DR D & M PAL,02H,8226,5044,38.0105501130369
P92632,LEWIS JL,02H,6820,2319,25.374767480030602
P92633,HATIKAKOTY N,02H,8526,3433,28.7064135797307
P92634,DR ELLIS & KREPPEL,02H,14376,4431,23.5603764555751
P92635,DR VASANTH & SESHAPPA,02H,7373,1192,13.917104495037899
P92637,ASTLEY GENERAL PRACTICE,02H,4192,1962,31.8817029574261
P92639,SHAHBAZI SS,02H,7082,2303,24.53915823122
P92642,MARUS BRIDGE PRACTICE,02H,9103,3027,24.954657873042
P92643,DAS DN,02H,4766,1843,27.886215766379202
P92646,KHATRI K,02H,12251,3686,23.1285687394114
P92647,OLLERTON A,02H,11331,6761,37.3701083351758
P92648,BAJAJ VK,02H,4225,1158,21.5121679360951
P92651,XAVIER CA,02H,8587,2822,24.734858445087198
P92652,THOMPSON ART,02H,7846,1856,19.1300762729334
P92653,DALTON TM,02H,6305,4570,42.0229885057471
Y00020,DR WICKREMESINGHE SSG,08K,5587,1810,24.4693794781668
Y00023,HULL PCT - OOH,03F,78,29,27.1028037383178
Y00025,DR HU PAI'S PRACTICE,03G,5121,1603,23.839976204640102
Y00026,THE OM SURGERY,04L,3970,1096,21.634425582313497
Y00028,KINGS HEATH HEALTH CARE CENTRE,04G,6836,2132,23.7734165923283
Y00030,YORK OOH,03Q,46,21,31.343283582089597
Y00033,PURFLEET CARE CENTRE,07G,8629,2853,24.8475875283052
Y00036,BRIERTON LODGE NURSING HOME,00K,118,48,28.915662650602396
Y00042,HOSPICE OF ST FRANCIS,06N,6,1,14.285714285714299
Y00043,DIABETES CLINIC(NORTH),00Q,21,5,19.2307692307692
Y00048,INTERMEDIATE CARE,02D,322,73,18.4810126582278
Y00049,CORNWALL HEALTH FOR HOMELESS,11N,149,35,19.0217391304348
Y00050,GUPTA K,02H,3370,1126,25.044483985765098
Y00052,INTERMEDIATE CARE,06T,32,15,31.9148936170213
Y00054,VAUGHAN CENTRE,11M,45,3,6.25
Y00056,CAMBRIDGE ACCESS SURGERY,06H,918,14,1.5021459227467802
Y00057,ANGEL SURGERY,07X,3828,785,17.017125514849297
Y00058,CARFAX HEALTH ENTERPRISE,12D,12657,2198,14.7963648603164
Y00060,THE ANCHOR CENTRE,05A,1361,95,6.524725274725281
Y00061,IVER HEATH HEALTH CENTRE,10H,1724,577,25.0760538896132
Y00065,NEMS OOH,04K,84,28,25.0
Y00068,EAST SURREY INTERMEDIATE CARE TEAM,09L,25,14,35.8974358974359
Y00071,DEVON DOCTORS LIMITED OOH,99P,244,92,27.3809523809524
Y00075,GRANGE HILL SURGERY,13P,4634,1088,19.014330653617602
Y00078,WINSHILL,05D,8213,1345,14.0719815861059
Y00079,THE PRACTICE HANGLETON MANOR,09D,5200,712,12.043301759134
Y00080,HARBOUR MEDICAL PRACTICE,09F,8142,2485,23.3838336313165
Y00082,NORTHAMPTONSHIRE OUT OF HOURS SERVICE,04G,129,47,26.704545454545496
Y00090,THE DOCTORS HOUSE,08N,10754,8342,43.6845412651864
Y00092,VICARAGE ROAD MEDICAL CENTRE,08W,2880,376,11.5479115479115
Y00100,GPSI DERMATOLOGY - WESTCLIFFE,02R,21,15,41.6666666666667
Y00105,HOLLY PARK CLINIC,07M,5048,1681,24.9814236885124
Y00110,WEST SPEKE - SSP HEALTH LIMITED,99A,5085,1936,27.5744195983478
Y00137,THE WILLOWS MEDICAL CENTRE,04C,6605,1872,22.0832841807243
Y00140,TORCROSS MEDICAL CENTRE,05A,9439,2414,20.3661520290222
Y00151,COLLINGWOOD MEDICAL GROUP,00L,18677,5112,21.488923452015598
Y00152,LOUGHBOROUGH NHS WIC,04V,44,10,18.5185185185185
Y00155,GROVE SURGERY,08N,9231,1754,15.967228038234
Y00159,HALL GREEN HEALTH,13P,36675,16163,30.589727090351598
Y00162,SOUTHAMPTON (BITTERNE) WIC,10X,1,1,50.0
Y00163,THE SAFE HAVEN SERVICE,07T,4,1,20.0
Y00164,NELSON MEDICAL PRACTICE,06M,14343,1118,7.23109760041395
Y00172,HEREFORDSHIRE OOH SERVICES,05F,42,16,27.5862068965517
Y00175,SOHO WALK IN CENTRE (WIC),09A,14,19,57.5757575757576
Y00182,RAINBOW HEALTH CENTRE,07V,260,52,16.6666666666667
Y00183,DR HUSSAIN,08F,6834,842,10.9692548202189
Y00184,DILSTON MEDICAL CENTRE,00H,7953,1415,15.1046114432109
Y00185,CATHEDRAL MEDICAL CENTRE,06H,16274,3128,16.1220492732708
Y00186,3D MEDICAL CENTRE,00T,3611,403,10.039860488291
Y00187,HEADACHE & MIGRAINE CLINIC,03N,3,1,25.0
Y00189,ABBEY MANOR MEDICAL PRACTICE,11X,282,1430,83.5280373831776
Y00192,DEVON DOCTORS ON CALL OOH,99P,495,132,21.052631578947402
Y00195,INTEGRATED CARE SEFTON OOH,01T,114,55,32.544378698224904
Y00198,THE PARKS MEDICAL PRACT.,09W,23896,9742,28.9612937748974
Y00200,PORTOBELLO MEDICAL CENTRE,08Y,708,391,35.5777979981802
Y00203,SALFORD GP OUT OF HOURS,01G,121,36,22.9299363057325
Y00206,BURNLEY PRACTICE,07P,4313,1587,26.8983050847458
Y00212,POLLARD ROW SURGERY,08V,6379,1684,20.885526478978
Y00218,THE GATE,00C,4,4,50.0
Y00219,INTERMEDIATE CARE,00V,5,2,28.571428571428598
Y00222,COMMUNITY DIABETES CLINIC,08G,20,10,33.3333333333333
Y00225,VICARAGE LANE TRANSITIONAL TEAM,08M,3188,1244,28.0685920577617
Y00226,GPSI CYSTOSCOPY - WESTCLIFFE,02R,69,31,31.0
Y00228,AMBAR MEDICAL CENTRE,05Y,2696,658,19.618366129994
Y00234,NORTHAMPTONSHIRE OUT OF HOURS SERVICE,04G,50,19,27.536231884057997
Y00241,COMMUNITY CARDIOLOGY CLINIC,08M,108,40,27.027027027027
Y00243,MEADOWELL SURGERY,06N,904,50,5.24109014675052
Y00252,DR SJC CLAY'S PRACTICE,04V,5064,1252,19.8226725775807
Y00258,FRENDOC LTD OOH,12A,63,16,20.253164556962
Y00259,EMDOC,07Q,107,40,27.2108843537415
Y00260,ARLESEY MEDICAL CENTRE,06F,4581,790,14.7086203686464
Y00265,SLOUGH WALK-IN HEALTH CENTRE,10T,2697,684,20.230700976042602
Y00268,NAZEING VALLEY HEALTH CANTRE,07H,6201,1167,15.838762214983701
Y00271,ASHLEY INTERMEDIATE CARE CTR,11M,106,57,34.9693251533742
Y00273,DRUG CLINIC (ARCH INIT)_DC SWIFT N,12F,6,3,33.3333333333333
Y00277,INTERMEDIATE CARE,00W,697,253,26.6315789473684
Y00278,DARLASTON HEALTH CENTRE-KHAN,05Y,5977,1861,23.743301862720102
Y00280,BELGRAVE SURGERY (SV BAPODRA),04C,6991,4175,37.3902919577288
Y00286,THE RAVENSCAR SURGERY,00M,11777,2897,19.7424015265095
Y00287,RESPOND,99H,2,1,33.3333333333333
Y00293,THE CASTLE SURGERY,06Q,7263,1636,18.3840880997865
Y00297,THE HOLLIES SURGERY,07J,7486,2246,23.078503904644503
Y00301,URGENT CARE CTR (FCMS) OOH,00R,101,41,28.873239436619702
Y00304,OKEMENT PRIMARY CARE CENTRE,99P,3139,1113,26.175917215428
Y00305,TIER 2 SERVICES,00Y,14,6,30.0
Y00312,"THE ROBINS SURGERY, HAROLD HILL HEALTH C",08F,3066,705,18.6953062848051
Y00315,CHESTNUTS PARK SURGERY,08D,4392,1255,22.2241898353108
Y00316,WOODLANDS MEDICAL PRACTICE,07M,9112,1146,11.1717683759017
Y00321,LANGTON HOUSE REHAB UNIT,12D,10,2,16.6666666666667
Y00327,WESTERN CHESHIRE GP OUT OF HOURS SERVICE,02F,66,22,25.0
Y00328,GOLDINGTON ROAD DR DAS,06F,4519,1079,19.274740978921002
Y00332,BRAMBLES SURGERY,99E,1897,883,31.7625899280576
Y00333,COMMUNITY DIABETES SERVICE,01A,6,6,50.0
Y00334,LITTLE MOOR SURGERY,01W,15251,4231,21.717482804640202
Y00344,LEICESTER CITY ASSIST PRACTICE,04C,590,40,6.349206349206351
Y00345,NOTTINGHAM TRAVELLER TEAM,04K,3,2,40.0
Y00347,DR R BAGHDJIAN SURGERY,00X,11747,2091,15.1105651105651
Y00349,BUCKINGHAMSHIRE VPS,10H,6,1,14.285714285714299
Y00351,LANGLEY CORNER SURGERY,09H,11851,5486,31.6433062236835
Y00352,THE ORCHARD MEDICAL PRACTICE C.I.C,08G,6214,1510,19.54945624029
Y00364,1 TO 1 CENTRE,99C,36,3,7.69230769230769
Y00372,SUSSEX DOWN AND WEALD SPECIAL SCHEME,09F,4,2,33.3333333333333
Y00384,COMMUNITY INTERMEDIATE CARE,02X,623,227,26.705882352941202
Y00386,THE HARROW ACCESS UNIT,08E,42,8,16.0
Y00390,SOUTH EAST HEALTH OOH,99J,148,54,26.7326732673267
Y00394,SASSELDOC,08Q,1,1,50.0
Y00399,DR PASQUALI,04G,11207,3705,24.8457618025751
Y00400,GP TACKLING VIOLENCE SERVICE,11H,21,4,16.0
Y00401,BOSTON OOH,03T,68,23,25.274725274725302
Y00403,TROWBRIDGE PRACTICE,07T,4491,1336,22.9277501287112
Y00408,THE NEW SERVICE OOH,01R,36,7,16.2790697674419
Y00411,DEARNE VALLEY GROUP PRACTICE,02P,19326,7334,27.5093773443361
Y00412,SOHO HEALTH CENTRE,05L,12793,2838,18.1562280084448
Y00415,HERTS URGENT CARE W/H OOH,06N,76,25,24.7524752475248
Y00416,THE SAFE HAVEN SERVICE,08V,137,3,2.14285714285714
Y00417,COMMUNITY MENTAL HEALTH,05A,16,11,40.7407407407407
Y00418,COGNITIVE ASSESSMENT TREATMENT SERVICE,05A,3,3,50.0
Y00427,BRANSHOLME MIU,03F,21,8,27.5862068965517
Y00433,CUMBRIA HLTH ON CALL (N) OOH,01H,364,119,24.6376811594203
Y00434,EASTERN CHESHIRE OOH SERVICE,01C,43,12,21.8181818181818
Y00436,ASCOT MEDICAL CENTRE,11C,2592,388,13.0201342281879
Y00437,THE ORCHARD SURGERY,10T,7241,3154,30.341510341510304
Y00438,INTERMEDIATE CARE SERVICES,10L,269,45,14.3312101910828
Y00445,SALFORD HEALTH MATTERS,01G,40492,15722,27.968121820187097
Y00446,PARKHAVEN SSP HEALTH LTD,01T,11490,5007,30.350972904164404
Y00448,DIABETES CENTRE,00T,15,5,25.0
Y00449,ST.MARY'S ISLAND SURGERY,09W,2618,1131,30.1680448119499
Y00453,BROADREACH HOUSE,99P,6,3,33.3333333333333
Y00454,DR R SHARMA'S PRACTICE,08Q,2213,686,23.663332183511603
Y00469,DR MA SIMS' PRACTICE,99E,19903,7604,27.643872468826096
Y00471,BROADWAY HEALTH CENTRE,05L,7681,1645,17.6388591035814
Y00475,GARSWOOD SURGERY,01X,10790,4871,31.102739288678897
Y00482,S & F INTERMEDIATE CARE SERVICE,01V,75,35,31.818181818181802
Y00483,NELPCT OUT OF HOURS SERVICE,03H,47,12,20.3389830508475
Y00484,HAWTHORN SURGERY,06T,14124,3207,18.504414055738298
Y00486,BOTOLPH BRIDGE COMMUNITY HEALTH CENTRE,06H,7835,1621,17.1425549915398
Y00492,SUMMERFIELD GROUP PRACTICE,05L,3624,602,14.2451490771415
Y00493,PRIMARY CARE ASSESSMENT UNIT,12F,17,1,5.55555555555556
Y00494,S.H. SERVICES,00R,2,13,86.6666666666667
Y00496,THE EMERGENCY DOCTORS SERVICE OOH,07H,27,13,32.5
Y00502,EEAST OOH (NORFOLK),06W,98,28,22.2222222222222
Y00503,WARWICK OOH,05R,5,2,28.571428571428598
Y00504,ACCIDENT & EMERGENCY DEPT,00T,10,3,23.0769230769231
Y00507,ST.QUINTIN HEALTH CENTRE,08Y,2192,1342,37.9739671760045
Y00522,THE VILLAGE MEDICAL CTR,06F,6331,1574,19.911448450347898
Y00523,ST MARTINS HEALTHCARE SERVICES,03G,2,1,33.3333333333333
Y00525,COMMUNITY INTERMEDIATE CARE,01T,674,376,35.8095238095238
Y00527,STOCKTON NHS HEALTH CARE CENTRE,00K,4065,774,15.9950402975821
Y00528,BRIDLINGTON OOH SERVICE,02Y,11,3,21.4285714285714
Y00529,HEDON OOH SERVICE,02Y,10,6,37.5
Y00533,TUDOR COURT,01D,334,98,22.6851851851852
Y00534,OOH EMERGENCY CARE SERVICE,04D,52,20,27.7777777777778
Y00538,ANCOATS COMMUNITY CLINIC,01M,3,1,25.0
Y00539,GOOLE OOH SERVICE,02Y,14,2,12.5
Y00540,BEVERLEY OOH SERVICE,02Y,14,5,26.315789473684198
Y00542,WOODLANDS PRACTICE,07Q,12208,4876,28.5413252165769
Y00546,PRIMARY & URGENT CARE CENTRE,07T,34,12,26.0869565217391
Y00550,TEDDINGTON WALK IN CENTRE,08P,13,5,27.7777777777778
Y00554,COMMUNITY UROLOGY SERVICE,03C,4,1,20.0
Y00560,WOOTTON VALE HEALTHY LIVING CENTRE,06F,9013,2094,18.8529756009724
Y00561,SHORTSTOWN MEDICAL CENTRE,06F,3092,696,18.3738120380148
Y00565,PRIMECARE (CLEVELAND) LIMITED OOH,00K,16,6,27.2727272727273
Y00568,FOXHAYES PRACTICE,99P,4408,993,18.3854841695982
Y00572,DIRECTED ENHANCED SERVICE,10R,2,5,71.4285714285714
Y00581,BASSETLAW DRUG & ALCOHOL SERVICE,02Q,2,2,50.0
Y00583,THE NEW FOREST OOH SERVICE,11A,1,5,83.3333333333333
Y00587,DR HANTSDOC N OOH,99M,39,12,23.5294117647059
Y00588,ISLAND HEALTH LINE,10L,3,2,40.0
Y00589,GREENWOOD SURGERY,06Q,4196,1972,31.9714656290532
Y00592,MOSS GREEN SURGERY,05W,22733,7537,24.8992401717872
Y00597,MASTERCALL OOH,01W,179,70,28.1124497991968
Y00599,HASTINGS & ROTHER OOH SERVICE,09P,74,36,32.7272727272727
Y00601,EASTBOURNE DOWNS OOH SERVICE,09C,81,40,33.057851239669404
Y00605,OUT OF HOURS CENTRE,00J,67,22,24.7191011235955
Y00610,DONCASTER EMERGENCY OOH,02X,178,71,28.514056224899598
Y00612,GREEN CEDARS MEDICAL CENTRE,07X,4599,2533,35.5159842961301
Y00617,FRIMLEY PRIMARY CARE OOH,99M,42,9,17.6470588235294
Y00622,HARMONI (WEST SUSSEX) OOH,09G,129,46,26.285714285714302
Y00623,WESTCALL OOH,11D,156,37,19.1709844559585
Y00626,SERCO HEALTH (OOH),11N,155,43,21.7171717171717
Y00630,WHARFEDALE DERMATOLOGY CLINIC,02N,2,1,33.3333333333333
Y00631,BINGLEY DERMATOLOGY CLINIC,02N,39,6,13.3333333333333
Y00636,ENT CLINIC,12G,7,1,12.5
Y00643,DALES SUBSTANCE MISUSE,00D,1,1,50.0
Y00644,ACCESS HEALTH CENTRE,00L,2,3,60.0
Y00645,INTERMEDIATE CARDIOLOGY GPSI,10X,1,2,66.6666666666667
Y00646,LEASOWES ICC,05L,39,9,18.75
Y00647,BEDFORD OOH,06F,39,19,32.758620689655196
Y00648,ALBION ROAD RESOURCE CENTRE,99C,1,1,50.0
Y00650,UNIV HOSP NORTH DURHAM OOH,00J,47,16,25.396825396825403
Y00656,NDUC-OUT OF HOURS,00G,67,24,26.3736263736264
Y00657,THE PARKLAND PRACTICE,05W,2,1,33.3333333333333
Y00658,URGENT CARE SERVICE OOH,10Q,171,49,22.2727272727273
Y00661,NORTHERN DRS URGENT CARE OOH,00L,98,26,20.9677419354839
Y00670,GPSI CARDIOLOGY - WESTCLIFFE,02R,1,1,50.0
Y00672,SELDOC OOH,08L,135,40,22.8571428571429
Y00681,GP MEDICAL SERVICE OOH,06H,5,1,16.6666666666667
Y00683,GRANGE MEDICARE - SWILLINGTON HP,03G,6180,1551,20.062087698874702
Y00688,URGENT CARE CENTRE OOH,00D,38,14,26.9230769230769
Y00691,PORTSMOUTH CITY OOHS SERVICE,10R,87,32,26.890756302521
Y00694,BADGER OUT OF HOURS SERVICE,05P,11,7,38.8888888888889
Y00696,C & T OOH,11M,6,1,14.285714285714299
Y00698,SATELLITE DIABETES SERVICE,02R,8,3,27.2727272727273
Y00700,SOUTH EAST HEALTH LTD OOH,09E,279,116,29.367088607594898
Y00701,NORTH LINCOLNSHIRE OOH,03K,32,19,37.254901960784295
Y00705,WARWICKSHIRE GP OOH,05H,89,33,27.0491803278689
Y00707,PCEC,00W,36,7,16.2790697674419
Y00714,CUMBRIA HLTH ON CALL (S) OOH,01H,6,3,33.3333333333333
Y00715,SOUTH LAKES PRIMARY CARE SERVICES,01H,1,1,50.0
Y00716,CIRENCESTER HOSPITAL OOH,11M,14,4,22.2222222222222
Y00717,STROUD GENERAL HOSPITAL  OOH,11M,23,8,25.806451612903196
Y00718,BERKELEY HOSPITAL OOH,11M,1,3,75.0
Y00720,MORETON PCC OOH,11M,7,2,22.2222222222222
Y00723,OOH SERVICE (BATH),11E,22,14,38.8888888888889
Y00724,OOH SERVICE (PAULTON),11E,11,2,15.3846153846154
Y00726,DOCTORS' SURGERY,01D,10196,4301,29.668207215285904
Y00729,SAFE TREATMENT SCHEME,06F,28,30,51.7241379310345
Y00732,CEDARS INTERMEDIATE CARE,99C,25,13,34.2105263157895
Y00733,BURNLEY PRIMARY CARE CENTRE OOH,01A,1,1,50.0
Y00737,SW AMBULANCE URGENT CARE SERVICE OOH,11J,382,128,25.098039215686303
Y00741,WILTSHIRE MEDICAL SERV OOH,99N,105,42,28.571428571428598
Y00751,EAST BERKS PRIMARY CARE OOH(WAM),11C,118,36,23.3766233766234
Y00752,STAMFORD OOH,99D,25,5,16.6666666666667
Y00753,GRANTHAM OOH,04Q,19,11,36.6666666666667
Y00754,HARROGATE OOH,03E,49,19,27.941176470588204
Y00755,RIPON OOH,03E,9,2,18.181818181818198
Y00757,SKIPTON OOH,02N,7,2,22.2222222222222
Y00758,DR JO ARAYOMI'S PRACTICE,99E,6285,2359,27.2906062008329
Y00760,CHELTENHAM PCC OOH,11M,44,10,18.5185185185185
Y00762,DERMATOLOGY GPSI,08D,1,1,50.0
Y00767,INTERMEDIATE CARE UNIT,05A,161,20,11.0497237569061
Y00768,TELFORD OOH,05X,14,7,33.3333333333333
Y00771,PRIMECARE(SUNDERLAND)LTD OOH,00P,47,18,27.6923076923077
Y00774,BRANDON MEDICAL PRACTICE,07K,19054,4154,17.8990003447087
Y00776,SEQOL URGENT CARE OOH,12D,73,20,21.505376344086
Y00779,HARMONI (WGH) OOH,11T,93,25,21.1864406779661
Y00780,HARMONI (CGH) OOH,11T,18,5,21.7391304347826
Y00781,LOXFORD ACCESS SERVICE,08N,7612,3417,30.981956659715298
Y00782,NESTR PRIMECARE SERV LTD OOH,03M,42,18,30.0
Y00783,NORTHALLERTON OOH,03D,23,12,34.285714285714306
Y00785,MORTON HOUSE,08L,77,19,19.7916666666667
Y00799,(GPSI) DR NJ SANTAMARIA,07N,1,1,50.0
Y00805,DIABETES CROMPTON LODGE,06Q,14,10,41.6666666666667
Y00806,EECS SW OOH,06Q,20,5,20.0
Y00807,FINCHLEY WIC,07M,27,6,18.181818181818198
Y00808,EDGWARE WIC,07M,11,2,15.3846153846154
Y00809,HARMONI OOH,08X,33,9,21.4285714285714
Y00814,BASSETLAW PRIMARY CARE CENTRE OOH,02Q,7,8,53.3333333333333
Y00820,GPSI ENT DR KHAN,02W,172,60,25.8620689655172
Y00824,URGENT CARE CENTRE OOH,00D,45,32,41.5584415584416
Y00825,CHORLEY MEDICS LTD OOH,00X,55,26,32.0987654320988
Y00827,TURN FURLONG GP SERVICE,04G,359,125,25.8264462809917
Y00828,COMMUNITY ENT CLINIC,13P,13,2,13.3333333333333
Y00833,S. LEEDS CAMHS - PARKSIDE,03G,225,50,18.181818181818198
Y00835,WEST CAMHS - KIRKSTALL,03C,2,3,60.0
Y00840,CARDIAC SERVICES,03G,12,2,14.285714285714299
Y00855,DIABETES CLINIC CECS,06Q,11,8,42.105263157894704
Y00857,WANDSWORTH COMMUNITY DERMATOLOGY SERVICE,08X,1,1,50.0
Y00859,EECS SE CPR OOH,06Q,9,1,10.0
Y00860,SOUTH ESSEX OOH,99G,43,8,15.6862745098039
Y00862,CBS OOH,04E,73,23,23.9583333333333
Y00866,DURHAM DALES DERMATOLOGY,00D,246,47,16.0409556313993
Y00868,INTERMEDIATE CARE,02E,598,146,19.6236559139785
Y00879,HEART FAILURE,11H,9,1,10.0
Y00898,ADDACTION CORNWALL CENTRAL,11N,281,70,19.943019943019898
Y00899,RIVERSIDE LODGE INTERMEDIATE CARE UNIT,13P,76,30,28.3018867924528
Y00902,THE WESTBOURNE GREEN SURGERY,09A,4518,2698,37.3891352549889
Y00904,ST HELENS ROTA OOH,01X,52,22,29.729729729729698
Y00911,SHROPDOC OUT OF HOURS,05N,92,55,37.4149659863946
Y00912,DR H LLOYD'S PRACTICE,01W,5605,1914,25.4555127011571
Y00915,TRINITY RIVERSIDE PRACTICE,00N,17751,3378,15.987505324435599
Y00918,GRANVILLE MEDICAL CENTRE,08N,11328,4628,29.004763098520904
Y00921,B.D.I.P.KARIS,04X,9,1,10.0
Y00922,B.D.I.P.PEARL,13P,2,1,33.3333333333333
Y00925,COMMUNITY GERIATRICIANS,00H,5,1,16.6666666666667
Y00929,GPWSI MEMORY CLINIC,12F,33,5,13.157894736842099
Y00934,BOLTON OOH,00T,118,46,28.048780487804898
Y00939,PALLIATIVE CARE - DR JONES,07N,7,2,22.2222222222222
Y00954,PRIMECARE OOH,06A,71,13,15.4761904761905
Y00955,RIVERSIDE MEDICAL CENTRE,03F,9260,1171,11.2261528137283
Y00962,EMERGENCY CARE SERVICE OOH,04D,5,3,37.5
Y00969,RAME GROUP PRACTICE,11N,28149,7175,20.3119691994112
Y00972,OWLS GP OOH SERVICES,02G,36,17,32.0754716981132
Y00976,RRT DOC OOH,05L,4,5,55.5555555555556
Y00978,NORTH STAFFS URGENT CARE OOH,05G,52,18,25.7142857142857
Y00982,CARE UK (BEDFORDSHIRE) OOH,06F,25,8,24.2424242424242
Y00983,BEDS HEARTLANDS MDOC OOH,06F,22,13,37.142857142857096
Y00984,DR BAJEN AND DR BLASCO,99F,17468,4055,18.8403103656553
Y00987,INTERMEDIATE CARE TEAM,03C,381,155,28.9179104477612
Y00988,"ASHTON, LEIGH & WIGAN OOH",02H,88,41,31.782945736434097
Y00996,MERIDIAN PRACTICE,05A,576,128,18.181818181818198
Y00999,ST CLEMENTS HEALTH CENTRE,07G,5823,2777,32.2906976744186
Y01003,BURY OOH,00V,154,54,25.961538461538503
Y01008,COASTAL MEDICAL GROUP,01K,82212,20924,20.2877753645672
Y01009,DR DN VENKATACHALEM PRACTICE,10D,5294,1520,22.3070149691811
Y01011,BARLBY ROAD SURGERY,08Y,11020,2098,15.9932916603141
Y01013,PRIMARY CARE DERMATOLOGY SERVICE,12A,132,3,2.2222222222222197
Y01014,PALLIATIVE CARE MEDICINE,00D,12,8,40.0
Y01025,CARE UK (LUTON) OOH,06P,7,8,53.3333333333333
Y01026,SUTTON OOH,08T,40,13,24.5283018867925
